drug_dose,bluelight,featuresN_filename,imgstore_name,file_id,n_skeletons,well_name,is_good_well,50ml_falcon_tube,bacteria_strain,bad_wells,camera_serial,cave_humidity_percent,cave_temp_oC,cave_time,comments,date_bleached_yyyymmdd,date_plates_poured_yyyymmdd,date_refed_yyyymmdd,date_yyyymmdd,days_in_diapause,destination_slot,drug_type,end_column,end_row,end_well,imaging_plate_column,imaging_plate_drug_concentration,imaging_plate_drug_concentration_units,imaging_plate_id,imaging_plate_row,imaging_run_number,instrument_name,is_bad_well,media_type,middle_wormsorter_time,number_worms_per_well,recording_time,robot_run_number,robot_runlog_filename,robot_runlog_id,source_plate_column,source_plate_id,source_robotslot,source_well,start_column,start_row,start_well,stock_plate_id,volume,water_robotslot,which_first,worm_strain,wormsorter_end_time,wormsorter_start_time,cave_humidity,cave_temperature,is_bad_well_from_gui,is_bad_well_misplaced_plate,is_bad_well_ledfailure,MOA_general,MOA_specific,MOA_group,screen,is_bad_well_day,source_plate_id_day,source_plate_id_robot,destination_well,drug_code,is_bad_well_robot,library_plate_number,source_plate_name,source_plate_number,shuffled_plate_id
0.0,poststim,/mnt/storage/home/em812/tierpsy_syngentaDec/Results/20191205/syngenta_screen_run1_poststim_20191205_151946.22436248/metadata_featuresN.hdf5,20191205/syngenta_screen_run1_poststim_20191205_151946.22436248,556,7735.0,E7,1,1.0,OP50,,22436248.0,45.0,19.1,14:35,,20191130.0,20191127.0,20191202.0,20191205.0,2.0,2.0,NoCompound,12.0,H,H12,7.0,0.0,na,rr02_sp05_ds02,E,1.0,Hydra05,False,LPNGM,11:05,2.0,15:05,2.0,/Volumes/behavgenom$/Ida/Data/Hydra/SyngentaScreen/AuxiliaryFiles/20191205/20191204_robot_runlogs/20191204_105000_runlog.csv,2.0,12.0,5.0,1.0,E12,1.0,E,E1,Synstock_M05,3.0,9.0,N2,CB4856,11:15,10:55,,,False,False,False,NoCompound,,-1,0,,,,,,,,,,
0.0,prestim,/mnt/storage/home/em812/tierpsy_syngentaDec/Results/20191205/syngenta_screen_run1_prestim_20191205_150455.22956809/metadata_featuresN.hdf5,20191205/syngenta_screen_run1_prestim_20191205_150455.22956809,561,4501.0,E11,1,1.0,OP50,,22956809.0,45.0,19.1,14:35,,20191130.0,20191127.0,20191202.0,20191205.0,2.0,11.0,NoCompound,12.0,H,H12,11.0,0.0,na,rr01_sp04_ds11,E,1.0,Hydra04,False,LPNGM,11:05,2.0,15:05,1.0,/Volumes/behavgenom$/Ida/Data/Hydra/SyngentaScreen/AuxiliaryFiles/20191205/20191204_robot_runlogs/20191204_095500_runlog.csv,1.0,12.0,4.0,10.0,E12,1.0,E,E1,Synstock_M04,3.0,9.0,N2,CB4856,11:15,10:55,,,False,False,False,NoCompound,,-1,0,,,,,,,,,,
0.0,prestim,/mnt/storage/home/em812/tierpsy_syngentaDec/Results/20191205/syngenta_screen_run1_prestim_20191205_150455.22956809/metadata_featuresN.hdf5,20191205/syngenta_screen_run1_prestim_20191205_150455.22956809,561,3465.0,G11,1,1.0,OP50,,22956809.0,45.0,19.1,14:35,,20191130.0,20191127.0,20191202.0,20191205.0,2.0,11.0,NoCompound,12.0,H,H12,11.0,0.0,na,rr01_sp04_ds11,G,1.0,Hydra04,False,LPNGM,11:05,2.0,15:05,1.0,/Volumes/behavgenom$/Ida/Data/Hydra/SyngentaScreen/AuxiliaryFiles/20191205/20191204_robot_runlogs/20191204_095500_runlog.csv,1.0,12.0,4.0,10.0,G12,1.0,E,E1,Synstock_M04,3.0,9.0,N2,CB4856,11:15,10:55,,,False,False,False,NoCompound,,-1,0,,,,,,,,,,
0.0,prestim,/mnt/storage/home/em812/tierpsy_syngentaDec/Results/20191205/syngenta_screen_run1_prestim_20191205_150455.22956809/metadata_featuresN.hdf5,20191205/syngenta_screen_run1_prestim_20191205_150455.22956809,561,2193.0,H11,1,1.0,OP50,,22956809.0,45.0,19.1,14:35,,20191130.0,20191127.0,20191202.0,20191205.0,2.0,11.0,NoCompound,12.0,H,H12,11.0,0.0,na,rr01_sp04_ds11,H,1.0,Hydra04,False,LPNGM,11:05,2.0,15:05,1.0,/Volumes/behavgenom$/Ida/Data/Hydra/SyngentaScreen/AuxiliaryFiles/20191205/20191204_robot_runlogs/20191204_095500_runlog.csv,1.0,12.0,4.0,10.0,H12,1.0,E,E1,Synstock_M04,3.0,9.0,N2,CB4856,11:15,10:55,,,False,False,False,NoCompound,,-1,0,,,,,,,,,,
0.0,prestim,/mnt/storage/home/em812/tierpsy_syngentaDec/Results/20191205/syngenta_screen_run1_prestim_20191205_150455.22956831/metadata_featuresN.hdf5,20191205/syngenta_screen_run1_prestim_20191205_150455.22956831,565,12670.0,D11,1,1.0,OP50,,22956831.0,45.0,19.1,14:35,,20191130.0,20191127.0,20191202.0,20191205.0,2.0,11.0,NoCompound,12.0,D,D12,11.0,0.0,na,rr01_sp04_ds11,D,1.0,Hydra04,False,LPNGM,11:05,2.0,15:05,1.0,/Volumes/behavgenom$/Ida/Data/Hydra/SyngentaScreen/AuxiliaryFiles/20191205/20191204_robot_runlogs/20191204_095500_runlog.csv,1.0,12.0,4.0,10.0,D12,1.0,A,A1,Synstock_M04,3.0,9.0,N2,N2,11:15,10:55,,,False,False,False,NoCompound,,-1,0,,,,,,,,,,
0.0,prestim,/mnt/storage/home/em812/tierpsy_syngentaDec/Results/20191205/syngenta_screen_run1_prestim_20191205_150455.22956831/metadata_featuresN.hdf5,20191205/syngenta_screen_run1_prestim_20191205_150455.22956831,565,6466.0,C11,1,1.0,OP50,,22956831.0,45.0,19.1,14:35,,20191130.0,20191127.0,20191202.0,20191205.0,2.0,11.0,NoCompound,12.0,D,D12,11.0,0.0,na,rr01_sp04_ds11,C,1.0,Hydra04,False,LPNGM,11:05,2.0,15:05,1.0,/Volumes/behavgenom$/Ida/Data/Hydra/SyngentaScreen/AuxiliaryFiles/20191205/20191204_robot_runlogs/20191204_095500_runlog.csv,1.0,12.0,4.0,10.0,C12,1.0,A,A1,Synstock_M04,3.0,9.0,N2,N2,11:15,10:55,,,False,False,False,NoCompound,,-1,0,,,,,,,,,,
0.0,prestim,/mnt/storage/home/em812/tierpsy_syngentaDec/Results/20191205/syngenta_screen_run1_prestim_20191205_150455.22956831/metadata_featuresN.hdf5,20191205/syngenta_screen_run1_prestim_20191205_150455.22956831,565,8379.0,A11,1,1.0,OP50,,22956831.0,45.0,19.1,14:35,,20191130.0,20191127.0,20191202.0,20191205.0,2.0,11.0,NoCompound,12.0,D,D12,11.0,0.0,na,rr01_sp04_ds11,A,1.0,Hydra04,False,LPNGM,11:05,2.0,15:05,1.0,/Volumes/behavgenom$/Ida/Data/Hydra/SyngentaScreen/AuxiliaryFiles/20191205/20191204_robot_runlogs/20191204_095500_runlog.csv,1.0,12.0,4.0,10.0,A12,1.0,A,A1,Synstock_M04,3.0,9.0,N2,N2,11:15,10:55,,,False,False,False,NoCompound,,-1,0,,,,,,,,,,
0.0,prestim,/mnt/storage/home/em812/tierpsy_syngentaDec/Results/20191205/syngenta_screen_run1_prestim_20191205_150455.22956831/metadata_featuresN.hdf5,20191205/syngenta_screen_run1_prestim_20191205_150455.22956831,565,14335.0,B11,1,1.0,OP50,,22956831.0,45.0,19.1,14:35,,20191130.0,20191127.0,20191202.0,20191205.0,2.0,11.0,NoCompound,12.0,D,D12,11.0,0.0,na,rr01_sp04_ds11,B,1.0,Hydra04,False,LPNGM,11:05,2.0,15:05,1.0,/Volumes/behavgenom$/Ida/Data/Hydra/SyngentaScreen/AuxiliaryFiles/20191205/20191204_robot_runlogs/20191204_095500_runlog.csv,1.0,12.0,4.0,10.0,B12,1.0,A,A1,Synstock_M04,3.0,9.0,N2,N2,11:15,10:55,,,False,False,False,NoCompound,,-1,0,,,,,,,,,,
0.0,prestim,/mnt/storage/home/em812/tierpsy_syngentaDec/Results/20191205/syngenta_screen_run1_prestim_20191205_150534.22956829/metadata_featuresN.hdf5,20191205/syngenta_screen_run1_prestim_20191205_150534.22956829,568,6775.0,H7,1,1.0,OP50,,22956829.0,45.0,19.1,14:35,,20191130.0,20191127.0,20191202.0,20191205.0,2.0,5.0,NoCompound,12.0,H,H12,7.0,0.0,na,rr01_sp02_ds05,H,1.0,Hydra02,False,LPNGM,11:05,2.0,15:05,1.0,/Volumes/behavgenom$/Ida/Data/Hydra/SyngentaScreen/AuxiliaryFiles/20191205/20191204_robot_runlogs/20191204_095500_runlog.csv,1.0,12.0,2.0,4.0,H12,1.0,E,E1,Synstock_M02,3.0,9.0,N2,CB4856,11:15,10:55,,,False,False,False,NoCompound,,-1,0,,,,,,,,,,
0.0,prestim,/mnt/storage/home/em812/tierpsy_syngentaDec/Results/20191205/syngenta_screen_run1_prestim_20191205_150534.22956829/metadata_featuresN.hdf5,20191205/syngenta_screen_run1_prestim_20191205_150534.22956829,568,3141.0,F7,1,1.0,OP50,,22956829.0,45.0,19.1,14:35,,20191130.0,20191127.0,20191202.0,20191205.0,2.0,5.0,NoCompound,12.0,H,H12,7.0,0.0,na,rr01_sp02_ds05,F,1.0,Hydra02,False,LPNGM,11:05,2.0,15:05,1.0,/Volumes/behavgenom$/Ida/Data/Hydra/SyngentaScreen/AuxiliaryFiles/20191205/20191204_robot_runlogs/20191204_095500_runlog.csv,1.0,12.0,2.0,4.0,F12,1.0,E,E1,Synstock_M02,3.0,9.0,N2,CB4856,11:15,10:55,,,False,False,False,NoCompound,,-1,0,,,,,,,,,,
0.0,prestim,/mnt/storage/home/em812/tierpsy_syngentaDec/Results/20191205/syngenta_screen_run1_prestim_20191205_150534.22956829/metadata_featuresN.hdf5,20191205/syngenta_screen_run1_prestim_20191205_150534.22956829,568,3051.0,G7,1,1.0,OP50,,22956829.0,45.0,19.1,14:35,,20191130.0,20191127.0,20191202.0,20191205.0,2.0,5.0,NoCompound,12.0,H,H12,7.0,0.0,na,rr01_sp02_ds05,G,1.0,Hydra02,False,LPNGM,11:05,2.0,15:05,1.0,/Volumes/behavgenom$/Ida/Data/Hydra/SyngentaScreen/AuxiliaryFiles/20191205/20191204_robot_runlogs/20191204_095500_runlog.csv,1.0,12.0,2.0,4.0,G12,1.0,E,E1,Synstock_M02,3.0,9.0,N2,CB4856,11:15,10:55,,,False,False,False,NoCompound,,-1,0,,,,,,,,,,
0.0,prestim,/mnt/storage/home/em812/tierpsy_syngentaDec/Results/20191205/syngenta_screen_run1_prestim_20191205_150534.22956836/metadata_featuresN.hdf5,20191205/syngenta_screen_run1_prestim_20191205_150534.22956836,569,10566.0,D7,1,1.0,OP50,,22956836.0,45.0,19.1,14:35,,20191130.0,20191127.0,20191202.0,20191205.0,2.0,5.0,NoCompound,12.0,D,D12,7.0,0.0,na,rr01_sp02_ds05,D,1.0,Hydra02,False,LPNGM,11:05,2.0,15:05,1.0,/Volumes/behavgenom$/Ida/Data/Hydra/SyngentaScreen/AuxiliaryFiles/20191205/20191204_robot_runlogs/20191204_095500_runlog.csv,1.0,12.0,2.0,4.0,D12,1.0,A,A1,Synstock_M02,3.0,9.0,N2,N2,11:15,10:55,,,False,False,False,NoCompound,,-1,0,,,,,,,,,,
0.0,prestim,/mnt/storage/home/em812/tierpsy_syngentaDec/Results/20191205/syngenta_screen_run1_prestim_20191205_150534.22956836/metadata_featuresN.hdf5,20191205/syngenta_screen_run1_prestim_20191205_150534.22956836,569,8503.0,B7,1,1.0,OP50,,22956836.0,45.0,19.1,14:35,,20191130.0,20191127.0,20191202.0,20191205.0,2.0,5.0,NoCompound,12.0,D,D12,7.0,0.0,na,rr01_sp02_ds05,B,1.0,Hydra02,False,LPNGM,11:05,2.0,15:05,1.0,/Volumes/behavgenom$/Ida/Data/Hydra/SyngentaScreen/AuxiliaryFiles/20191205/20191204_robot_runlogs/20191204_095500_runlog.csv,1.0,12.0,2.0,4.0,B12,1.0,A,A1,Synstock_M02,3.0,9.0,N2,N2,11:15,10:55,,,False,False,False,NoCompound,,-1,0,,,,,,,,,,
0.0,prestim,/mnt/storage/home/em812/tierpsy_syngentaDec/Results/20191205/syngenta_screen_run1_prestim_20191205_150534.22956836/metadata_featuresN.hdf5,20191205/syngenta_screen_run1_prestim_20191205_150534.22956836,569,11398.0,C7,1,1.0,OP50,,22956836.0,45.0,19.1,14:35,,20191130.0,20191127.0,20191202.0,20191205.0,2.0,5.0,NoCompound,12.0,D,D12,7.0,0.0,na,rr01_sp02_ds05,C,1.0,Hydra02,False,LPNGM,11:05,2.0,15:05,1.0,/Volumes/behavgenom$/Ida/Data/Hydra/SyngentaScreen/AuxiliaryFiles/20191205/20191204_robot_runlogs/20191204_095500_runlog.csv,1.0,12.0,2.0,4.0,C12,1.0,A,A1,Synstock_M02,3.0,9.0,N2,N2,11:15,10:55,,,False,False,False,NoCompound,,-1,0,,,,,,,,,,
0.0,prestim,/mnt/storage/home/em812/tierpsy_syngentaDec/Results/20191205/syngenta_screen_run1_prestim_20191205_150534.22956836/metadata_featuresN.hdf5,20191205/syngenta_screen_run1_prestim_20191205_150534.22956836,569,8344.0,A7,1,1.0,OP50,,22956836.0,45.0,19.1,14:35,,20191130.0,20191127.0,20191202.0,20191205.0,2.0,5.0,NoCompound,12.0,D,D12,7.0,0.0,na,rr01_sp02_ds05,A,1.0,Hydra02,False,LPNGM,11:05,2.0,15:05,1.0,/Volumes/behavgenom$/Ida/Data/Hydra/SyngentaScreen/AuxiliaryFiles/20191205/20191204_robot_runlogs/20191204_095500_runlog.csv,1.0,12.0,2.0,4.0,A12,1.0,A,A1,Synstock_M02,3.0,9.0,N2,N2,11:15,10:55,,,False,False,False,NoCompound,,-1,0,,,,,,,,,,
0.0,prestim,/mnt/storage/home/em812/tierpsy_syngentaDec/Results/20191205/syngenta_screen_run1_prestim_20191205_150558.22956805/metadata_featuresN.hdf5,20191205/syngenta_screen_run1_prestim_20191205_150558.22956805,571,10193.0,H7,1,1.0,OP50,,22956805.0,45.0,19.1,14:35,,20191130.0,20191127.0,20191202.0,20191205.0,2.0,2.0,NoCompound,12.0,H,H12,7.0,0.0,na,rr01_sp01_ds02,H,1.0,Hydra01,False,LPNGM,11:05,2.0,15:05,1.0,/Volumes/behavgenom$/Ida/Data/Hydra/SyngentaScreen/AuxiliaryFiles/20191205/20191204_robot_runlogs/20191204_095500_runlog.csv,1.0,12.0,1.0,1.0,H12,1.0,E,E1,Synstock_M01,3.0,9.0,N2,CB4856,11:15,10:55,,,False,False,False,NoCompound,,-1,0,,,,,,,,,,
0.0,prestim,/mnt/storage/home/em812/tierpsy_syngentaDec/Results/20191205/syngenta_screen_run1_prestim_20191205_150558.22956805/metadata_featuresN.hdf5,20191205/syngenta_screen_run1_prestim_20191205_150558.22956805,571,5584.0,F7,1,1.0,OP50,,22956805.0,45.0,19.1,14:35,,20191130.0,20191127.0,20191202.0,20191205.0,2.0,2.0,NoCompound,12.0,H,H12,7.0,0.0,na,rr01_sp01_ds02,F,1.0,Hydra01,False,LPNGM,11:05,2.0,15:05,1.0,/Volumes/behavgenom$/Ida/Data/Hydra/SyngentaScreen/AuxiliaryFiles/20191205/20191204_robot_runlogs/20191204_095500_runlog.csv,1.0,12.0,1.0,1.0,F12,1.0,E,E1,Synstock_M01,3.0,9.0,N2,CB4856,11:15,10:55,,,False,False,False,NoCompound,,-1,0,,,,,,,,,,
0.0,prestim,/mnt/storage/home/em812/tierpsy_syngentaDec/Results/20191205/syngenta_screen_run1_prestim_20191205_150558.22956805/metadata_featuresN.hdf5,20191205/syngenta_screen_run1_prestim_20191205_150558.22956805,571,7501.0,E7,1,1.0,OP50,,22956805.0,45.0,19.1,14:35,,20191130.0,20191127.0,20191202.0,20191205.0,2.0,2.0,NoCompound,12.0,H,H12,7.0,0.0,na,rr01_sp01_ds02,E,1.0,Hydra01,False,LPNGM,11:05,2.0,15:05,1.0,/Volumes/behavgenom$/Ida/Data/Hydra/SyngentaScreen/AuxiliaryFiles/20191205/20191204_robot_runlogs/20191204_095500_runlog.csv,1.0,12.0,1.0,1.0,E12,1.0,E,E1,Synstock_M01,3.0,9.0,N2,CB4856,11:15,10:55,,,False,False,False,NoCompound,,-1,0,,,,,,,,,,
0.0,prestim,/mnt/storage/home/em812/tierpsy_syngentaDec/Results/20191205/syngenta_screen_run1_prestim_20191205_150646.22956814/metadata_featuresN.hdf5,20191205/syngenta_screen_run1_prestim_20191205_150646.22956814,575,11855.0,D4,1,1.0,OP50,,22956814.0,45.0,19.1,14:35,,20191130.0,20191127.0,20191202.0,20191205.0,2.0,8.0,NoCompound,12.0,D,D12,4.0,0.0,na,rr01_sp03_ds08,D,1.0,Hydra03,False,LPNGM,11:05,2.0,15:05,1.0,/Volumes/behavgenom$/Ida/Data/Hydra/SyngentaScreen/AuxiliaryFiles/20191205/20191204_robot_runlogs/20191204_095500_runlog.csv,1.0,12.0,3.0,7.0,D12,1.0,A,A1,Synstock_M03,3.0,9.0,N2,N2,11:15,10:55,,,False,False,False,NoCompound,,-1,0,,,,,,,,,,
0.0,prestim,/mnt/storage/home/em812/tierpsy_syngentaDec/Results/20191205/syngenta_screen_run1_prestim_20191205_150646.22956814/metadata_featuresN.hdf5,20191205/syngenta_screen_run1_prestim_20191205_150646.22956814,575,6284.0,C4,1,1.0,OP50,,22956814.0,45.0,19.1,14:35,,20191130.0,20191127.0,20191202.0,20191205.0,2.0,8.0,NoCompound,12.0,D,D12,4.0,0.0,na,rr01_sp03_ds08,C,1.0,Hydra03,False,LPNGM,11:05,2.0,15:05,1.0,/Volumes/behavgenom$/Ida/Data/Hydra/SyngentaScreen/AuxiliaryFiles/20191205/20191204_robot_runlogs/20191204_095500_runlog.csv,1.0,12.0,3.0,7.0,C12,1.0,A,A1,Synstock_M03,3.0,9.0,N2,N2,11:15,10:55,,,False,False,False,NoCompound,,-1,0,,,,,,,,,,
0.0,prestim,/mnt/storage/home/em812/tierpsy_syngentaDec/Results/20191205/syngenta_screen_run1_prestim_20191205_150646.22956814/metadata_featuresN.hdf5,20191205/syngenta_screen_run1_prestim_20191205_150646.22956814,575,7624.0,A4,1,1.0,OP50,,22956814.0,45.0,19.1,14:35,,20191130.0,20191127.0,20191202.0,20191205.0,2.0,8.0,NoCompound,12.0,D,D12,4.0,0.0,na,rr01_sp03_ds08,A,1.0,Hydra03,False,LPNGM,11:05,2.0,15:05,1.0,/Volumes/behavgenom$/Ida/Data/Hydra/SyngentaScreen/AuxiliaryFiles/20191205/20191204_robot_runlogs/20191204_095500_runlog.csv,1.0,12.0,3.0,7.0,A12,1.0,A,A1,Synstock_M03,3.0,9.0,N2,N2,11:15,10:55,,,False,False,False,NoCompound,,-1,0,,,,,,,,,,
0.0,prestim,/mnt/storage/home/em812/tierpsy_syngentaDec/Results/20191205/syngenta_screen_run1_prestim_20191205_150646.22956814/metadata_featuresN.hdf5,20191205/syngenta_screen_run1_prestim_20191205_150646.22956814,575,5437.0,B4,1,1.0,OP50,,22956814.0,45.0,19.1,14:35,,20191130.0,20191127.0,20191202.0,20191205.0,2.0,8.0,NoCompound,12.0,D,D12,4.0,0.0,na,rr01_sp03_ds08,B,1.0,Hydra03,False,LPNGM,11:05,2.0,15:05,1.0,/Volumes/behavgenom$/Ida/Data/Hydra/SyngentaScreen/AuxiliaryFiles/20191205/20191204_robot_runlogs/20191204_095500_runlog.csv,1.0,12.0,3.0,7.0,B12,1.0,A,A1,Synstock_M03,3.0,9.0,N2,N2,11:15,10:55,,,False,False,False,NoCompound,,-1,0,,,,,,,,,,
0.0,prestim,/mnt/storage/home/em812/tierpsy_syngentaDec/Results/20191205/syngenta_screen_run1_prestim_20191205_150646.22956833/metadata_featuresN.hdf5,20191205/syngenta_screen_run1_prestim_20191205_150646.22956833,578,2883.0,G4,1,1.0,OP50,,22956833.0,45.0,19.1,14:35,,20191130.0,20191127.0,20191202.0,20191205.0,2.0,8.0,NoCompound,12.0,H,H12,4.0,0.0,na,rr01_sp03_ds08,G,1.0,Hydra03,False,LPNGM,11:05,2.0,15:05,1.0,/Volumes/behavgenom$/Ida/Data/Hydra/SyngentaScreen/AuxiliaryFiles/20191205/20191204_robot_runlogs/20191204_095500_runlog.csv,1.0,12.0,3.0,7.0,G12,1.0,E,E1,Synstock_M03,3.0,9.0,N2,CB4856,11:15,10:55,,,False,False,False,NoCompound,,-1,0,,,,,,,,,,
0.0,prestim,/mnt/storage/home/em812/tierpsy_syngentaDec/Results/20191205/syngenta_screen_run1_prestim_20191205_150646.22956833/metadata_featuresN.hdf5,20191205/syngenta_screen_run1_prestim_20191205_150646.22956833,578,11788.0,H4,1,1.0,OP50,,22956833.0,45.0,19.1,14:35,,20191130.0,20191127.0,20191202.0,20191205.0,2.0,8.0,NoCompound,12.0,H,H12,4.0,0.0,na,rr01_sp03_ds08,H,1.0,Hydra03,False,LPNGM,11:05,2.0,15:05,1.0,/Volumes/behavgenom$/Ida/Data/Hydra/SyngentaScreen/AuxiliaryFiles/20191205/20191204_robot_runlogs/20191204_095500_runlog.csv,1.0,12.0,3.0,7.0,H12,1.0,E,E1,Synstock_M03,3.0,9.0,N2,CB4856,11:15,10:55,,,False,False,False,NoCompound,,-1,0,,,,,,,,,,
0.0,prestim,/mnt/storage/home/em812/tierpsy_syngentaDec/Results/20191205/syngenta_screen_run1_prestim_20191205_150646.22956833/metadata_featuresN.hdf5,20191205/syngenta_screen_run1_prestim_20191205_150646.22956833,578,3612.0,F4,1,1.0,OP50,,22956833.0,45.0,19.1,14:35,,20191130.0,20191127.0,20191202.0,20191205.0,2.0,8.0,NoCompound,12.0,H,H12,4.0,0.0,na,rr01_sp03_ds08,F,1.0,Hydra03,False,LPNGM,11:05,2.0,15:05,1.0,/Volumes/behavgenom$/Ida/Data/Hydra/SyngentaScreen/AuxiliaryFiles/20191205/20191204_robot_runlogs/20191204_095500_runlog.csv,1.0,12.0,3.0,7.0,F12,1.0,E,E1,Synstock_M03,3.0,9.0,N2,CB4856,11:15,10:55,,,False,False,False,NoCompound,,-1,0,,,,,,,,,,
0.0,prestim,/mnt/storage/home/em812/tierpsy_syngentaDec/Results/20191205/syngenta_screen_run1_prestim_20191205_150646.22956833/metadata_featuresN.hdf5,20191205/syngenta_screen_run1_prestim_20191205_150646.22956833,578,3809.0,E4,1,1.0,OP50,,22956833.0,45.0,19.1,14:35,,20191130.0,20191127.0,20191202.0,20191205.0,2.0,8.0,NoCompound,12.0,H,H12,4.0,0.0,na,rr01_sp03_ds08,E,1.0,Hydra03,False,LPNGM,11:05,2.0,15:05,1.0,/Volumes/behavgenom$/Ida/Data/Hydra/SyngentaScreen/AuxiliaryFiles/20191205/20191204_robot_runlogs/20191204_095500_runlog.csv,1.0,12.0,3.0,7.0,E12,1.0,E,E1,Synstock_M03,3.0,9.0,N2,CB4856,11:15,10:55,,,False,False,False,NoCompound,,-1,0,,,,,,,,,,
0.0,prestim,/mnt/storage/home/em812/tierpsy_syngentaDec/Results/20191205/syngenta_screen_run1_prestim_20191205_150835.22436248/metadata_featuresN.hdf5,20191205/syngenta_screen_run1_prestim_20191205_150835.22436248,580,4914.0,E7,1,1.0,OP50,,22436248.0,45.0,19.1,14:35,,20191130.0,20191127.0,20191202.0,20191205.0,2.0,2.0,NoCompound,12.0,H,H12,7.0,0.0,na,rr02_sp05_ds02,E,1.0,Hydra05,False,LPNGM,11:05,2.0,15:05,2.0,/Volumes/behavgenom$/Ida/Data/Hydra/SyngentaScreen/AuxiliaryFiles/20191205/20191204_robot_runlogs/20191204_105000_runlog.csv,2.0,12.0,5.0,1.0,E12,1.0,E,E1,Synstock_M05,3.0,9.0,N2,CB4856,11:15,10:55,,,False,False,False,NoCompound,,-1,0,,,,,,,,,,
0.0,bluelight,/mnt/storage/home/em812/tierpsy_syngentaDec/Results/20191205/syngenta_screen_run2_bluelight_20191205_160829.22956811/metadata_featuresN.hdf5,20191205/syngenta_screen_run2_bluelight_20191205_160829.22956811,586,14682.0,H7,1,1.0,OP50,,22956811.0,45.0,19.1,15:30,,20191130.0,20191127.0,20191202.0,20191205.0,2.0,2.0,NoCompound,12.0,H,H12,7.0,0.0,na,rr03_sp09_ds02,H,2.0,Hydra04,False,LPNGM,12:00,2.0,16:00,3.0,/Volumes/behavgenom$/Ida/Data/Hydra/SyngentaScreen/AuxiliaryFiles/20191205/20191204_robot_runlogs/20191204_113645_runlog.csv,3.0,12.0,9.0,1.0,H12,1.0,E,E1,Synstock_M09,3.0,9.0,CB4856,N2,12:10,11:50,,,False,False,False,NoCompound,,-1,0,,,,,,,,,,
0.0,bluelight,/mnt/storage/home/em812/tierpsy_syngentaDec/Results/20191205/syngenta_screen_run2_bluelight_20191205_160829.22956811/metadata_featuresN.hdf5,20191205/syngenta_screen_run2_bluelight_20191205_160829.22956811,586,10030.0,F7,1,1.0,OP50,,22956811.0,45.0,19.1,15:30,,20191130.0,20191127.0,20191202.0,20191205.0,2.0,2.0,NoCompound,12.0,H,H12,7.0,0.0,na,rr03_sp09_ds02,F,2.0,Hydra04,False,LPNGM,12:00,2.0,16:00,3.0,/Volumes/behavgenom$/Ida/Data/Hydra/SyngentaScreen/AuxiliaryFiles/20191205/20191204_robot_runlogs/20191204_113645_runlog.csv,3.0,12.0,9.0,1.0,F12,1.0,E,E1,Synstock_M09,3.0,9.0,CB4856,N2,12:10,11:50,,,False,False,False,NoCompound,,-1,0,,,,,,,,,,
0.0,bluelight,/mnt/storage/home/em812/tierpsy_syngentaDec/Results/20191205/syngenta_screen_run2_bluelight_20191205_160829.22956811/metadata_featuresN.hdf5,20191205/syngenta_screen_run2_bluelight_20191205_160829.22956811,586,7411.0,E7,1,1.0,OP50,,22956811.0,45.0,19.1,15:30,,20191130.0,20191127.0,20191202.0,20191205.0,2.0,2.0,NoCompound,12.0,H,H12,7.0,0.0,na,rr03_sp09_ds02,E,2.0,Hydra04,False,LPNGM,12:00,2.0,16:00,3.0,/Volumes/behavgenom$/Ida/Data/Hydra/SyngentaScreen/AuxiliaryFiles/20191205/20191204_robot_runlogs/20191204_113645_runlog.csv,3.0,12.0,9.0,1.0,E12,1.0,E,E1,Synstock_M09,3.0,9.0,CB4856,N2,12:10,11:50,,,False,False,False,NoCompound,,-1,0,,,,,,,,,,
0.0,bluelight,/mnt/storage/home/em812/tierpsy_syngentaDec/Results/20191205/syngenta_screen_run2_bluelight_20191205_160829.22956811/metadata_featuresN.hdf5,20191205/syngenta_screen_run2_bluelight_20191205_160829.22956811,586,11462.0,G7,1,1.0,OP50,,22956811.0,45.0,19.1,15:30,,20191130.0,20191127.0,20191202.0,20191205.0,2.0,2.0,NoCompound,12.0,H,H12,7.0,0.0,na,rr03_sp09_ds02,G,2.0,Hydra04,False,LPNGM,12:00,2.0,16:00,3.0,/Volumes/behavgenom$/Ida/Data/Hydra/SyngentaScreen/AuxiliaryFiles/20191205/20191204_robot_runlogs/20191204_113645_runlog.csv,3.0,12.0,9.0,1.0,G12,1.0,E,E1,Synstock_M09,3.0,9.0,CB4856,N2,12:10,11:50,,,False,False,False,NoCompound,,-1,0,,,,,,,,,,
